"I had a miscarriage, ended up in the ER and my husband took very good care of me during and afterwards.",affection
I booked tickets for a trip to Greece with a group of friends.,bonding
Getting a consulting gig at a good rate,achievement
An event that made me happy recently is when I got to talk with my crush after work today. We spent a good 20 minutes talking outside in the cool air laughing together.,affection
I went to a friend's wedding and saw them tie the knot.,bonding
"I am very happy when i went to picnic tour with my co-worker, we enjoy each and every moment.",bonding
"I am a supervisor at a retail store.  Today the only cashier that was scheduled to come in at 3 pm never showed up.  I was there alone, cashiering, which isn't my job.  Was I happy when the scheduled 6pm cashier showed up!",enjoy_the_moment
MY sisters cancer treatment was successful and she is now in remission.,achievement
I conducted my parents' 40th marriage anniversary celebration.,affection
When my daughter came home for the weekend to visit.,affection
"Mothers day is an event in the past 3 months that made me happy because I was able to do things for my mom she usually does for the whole family, and she got to relax which is something she does not normally get to do.",affection
New episodes of a TV show I like were released on Netflix.,leisure
I met a man on the street who randomly pulled out three birds and put them on my arm for me to pet.,enjoy_the_moment
When my wife told me that she is expecting .,affection
Spending time with daughter coloring was nice.,affection
"About one month ago, my father offered to service my car at his expense while I was struggling financially.",affection
"i want to
share my bad days with her, my laughters, my tears,my sorrows or
even the rain, i miss her most wen i lie awake at night
and think all about the wonderful times that we spent
in each others arms,for those were the best happiest moments 
in my life that i will remember",affection
Finding out my little cousin was graduating with a bachelors degree from his university in Washington DC.,achievement
"I SAW MY CLASSMATE, I AM  PURCHASE A CAR,MY DAUGHTER WIN IN EXAM",achievement
I got a good Opportunity to make my happiness to whole my carrier changes. This moment i got very happy to take decision rightly.,achievement
I was happy today when I was able to get all the to do's on my list done early and had the rest of the evening to relax.,enjoy_the_moment
My friend brought me lunch of his homemade chili.,bonding
"WHEN MY SISTER'S FIRST CHILD WAS BORN, AND THE NURSE SHOW HIM TO ME. I CANNOT DESCRIBE WHAT I FELT, BUT IT WAS UNFORGETTABLE. BIRTH OF MY SISTER'S FIRST BORN AND HOLDING HIM FOR THE FIRST TIME.",affection
"When my sister's first child was born, and the nurse show him to me. I can not describe what i felt, but it was unforgettable. Birth of my sister's first born and holding him for the first time!",affection
"When my Sister's first child was born, and the nurse show him to me. I can not describe what I felt, but it was unforgettable . Birth of my Sister's first born and holding him for the first time!",affection
"When my sister's first child was born,and the nurse show him to me.I can't describe what i felt,but it was unforgettable.birth of my sister's first born and holding him for the first time.",affection
I had a good talk with my mother.,affection
I went out to eat with my girlfriend at this mexican place.,affection
I was invited to go on a cruise later in the year.,leisure
I made myself a really good roast beef sandwich for lunch.,leisure
Going to the most expensive buffet and eating the most delicious food I could find.,leisure
"I decided to pursue a new opportunity to make more money. I had been struggling with money since I lost my job late last year, and it had made me very stressed out and was affecting my self worth. I feel much more inspired and confident now.",achievement
